image_filename,label_id,x,y,w,h,confidence
2008120625.jpg,9,114.91839999999999,263.13868,131.78368,50.214672,0.999803
2008120625.jpg,9,129.13376,147.494364,126.76288,51.03044,0.9989
2008120625.jpg,9,114.67647999999997,309.94775599999997,145.82272,49.01712799999999,0.9989
2008120625.jpg,9,120.07455999999999,220.668454,128.91328,45.45146,0.998648
2008120625.jpg,9,124.40032000000001,185.64179,126.76671999999999,46.18419599999999,0.996124
2008120625.jpg,9,66.86207999999999,339.151052,135.99104,87.428416,0.944303
2008120625.jpg,9,190.56576,388.95890999999995,93.40288,39.363588,0.6524679999999999
2008120625.jpg,9,154.33632,351.824346,124.12096,60.285084000000005,0.45084199999999996
201309161.jpg,5,128.65259999999998,96.1305,102.17639999999999,149.14079999999998,0.997622
201309161.jpg,5,261.3898,171.60314999999997,39.39,52.1301,0.993154
200812083.jpg,3,129.15720000000005,82.31219999999996,673.3448,529.6284,0.37487899999999996
200907151.jpg,9,93.64119999999998,96.1767,107.376,58.1652,0.941286
200907151.jpg,9,76.50640000000001,75.04335,54.116,15.1815,0.7651249999999999
200907151.jpg,9,60.5008,62.8626,48.8616,16.9536,0.514828
2008120643.jpg,9,179.91904,253.33032,74.27008,68.57328,0.417466
2008120643.jpg,4,185.23711999999998,252.07703999999998,102.94144,113.98512,0.397095
20130702.jpg,4,105.4406,65.38065,241.71,226.41989999999998,0.9384009999999999
201611031.jpg,9,122.55239999999999,122.10195000000002,140.1136,92.31389999999999,0.41045299999999996
20090428.jpg,2,139.05379999999997,84.4845,140.07399999999998,142.2726,0.551908
20090428.jpg,3,139.05379999999997,84.4845,140.07399999999998,142.2726,0.9865569999999999
201508145.jpg,9,27.557799999999986,24.401550000000015,237.6388,296.63309999999996,0.250662
201511246.jpg,6,155.7896,163.6851,52.0992,59.5716,0.503938
201511246.jpg,5,205.7262,252.03449999999998,67.7148,53.846999999999994,0.900323
201804185.jpg,8,5.317399999999992,155.41004999999998,330.1236,141.9291,0.295332
201401026.jpg,5,143.13060000000002,190.88789999999997,56.918800000000005,91.4556,0.9872609999999999
201401026.jpg,5,106.08239999999999,153.42764999999997,22.086399999999998,24.7731,0.864054
201401026.jpg,5,210.28539999999998,131.46465,15.545200000000001,19.4229,0.6984509999999999
201401026.jpg,5,129.7782,143.43569999999997,25.195600000000002,31.1496,0.688732
201401026.jpg,3,210.1512,221.2191,46.7512,24.4146,0.5526139999999999
201506251.jpg,13,52.5069,118.10459999999998,205.8456,268.194,0.267209
201506251.jpg,6,225.32999999999998,241.1954,72.0624,158.32039999999998,0.274562
201506251.jpg,5,49.898099999999985,72.04819999999998,202.0662,272.8524,0.85498
201506251.jpg,3,2.4829500000000024,291.2046,85.69709999999999,118.77879999999999,0.949965
201308275.jpg,5,161.66719999999998,72.92625,104.4136,113.3475,0.8115209999999999
201308275.jpg,3,96.40619999999997,167.08890000000002,190.6772,140.1156,0.9495859999999999
201308275.jpg,3,250.156,171.47295000000003,73.4832,57.62669999999999,0.432828
200809013.jpg,7,97.20720000000001,244.9452,143.3312,60.992399999999996,0.6894549999999999
200809013.jpg,5,239.638,193.0737,157.04559999999998,142.791,0.9916349999999999
200809013.jpg,5,731.6024,82.64970000000001,55.3456,76.3902,0.432314
