image_filename,label_id,x,y,w,h,confidence
2008120625.jpg,9,109.56608000000001,265.034506,135.24607999999998,49.891532,0.9951819999999999
2008120625.jpg,9,124.94815999999996,144.971946,133.1808,52.967996,0.991385
2008120625.jpg,9,113.58624000000002,228.105596,132.07616,42.99516799999999,0.984498
2008120625.jpg,9,119.12800000000001,182.72924999999998,124.96575999999999,50.667068,0.922395
2008120625.jpg,9,103.07264,308.461526,142.92095999999998,47.709588000000004,0.888172
2008120625.jpg,9,190.58111999999997,389.835668,85.38879999999999,40.41604,0.569975
2008120625.jpg,9,440.19936,80.39338,77.31648,34.361551999999996,0.539698
2008120625.jpg,9,221.08832,109.82330199999998,81.1744,42.093371999999995,0.501028
2008120625.jpg,9,72.5152,335.105168,123.84255999999999,81.892664,0.479023
2008120625.jpg,9,182.65055999999998,346.65774400000004,88.94399999999999,52.505328,0.326237
201309161.jpg,5,125.8358,104.15234999999998,101.0756,132.4071,0.983698
201309161.jpg,5,259.2096,169.9998,43.657599999999995,55.698,0.950935
200812083.jpg,5,700.696,3.4520999999999873,98.82719999999999,149.9814,0.50933
200812083.jpg,6,700.696,3.4520999999999873,98.82719999999999,149.9814,0.422929
201807177.jpg,10,7.611199999999997,17.246700000000004,321.3144,267.78839999999997,0.8654179999999999
201807177.jpg,9,13.93180000000001,0.753450000000015,367.0908,263.8431,0.36633299999999996
200907151.jpg,9,76.55799999999999,78.49004999999998,52.904799999999994,11.6151,0.929176
200907151.jpg,9,95.15199999999997,95.89065,104.15520000000001,56.3463,0.918897
200907151.jpg,9,63.54679999999999,65.64255,46.7528,11.878499999999999,0.765299
200907151.jpg,9,157.86219999999997,206.5872,166.65879999999999,78.597,0.63035
200907151.jpg,9,176.78059999999994,149.82074999999998,178.754,80.7321,0.530678
200907151.jpg,9,84.88719999999999,142.3521,101.91839999999999,43.9794,0.479211
200907151.jpg,9,2.6077999999999975,110.35770000000001,86.1668,37.392599999999995,0.346962
200907151.jpg,9,12.640999999999998,78.2628,44.414,13.4682,0.321252
20130702.jpg,5,110.89359999999996,65.2581,228.05360000000002,225.78119999999998,0.9198729999999999
20130702.jpg,4,103.3282,23.175750000000008,252.50840000000002,255.06089999999998,0.628834
20130702.jpg,5,187.8428,28.04325,187.39199999999997,241.77929999999998,0.262334
201611031.jpg,9,98.84539999999998,117.19800000000001,152.6492,94.8594,0.394443
201611031.jpg,9,291.5724,258.31245,111.3992,41.726699999999994,0.275551
20090428.jpg,3,147.8628,94.49475,129.88,124.00829999999999,0.610714
20090428.jpg,9,147.8628,94.49475,129.88,124.00829999999999,0.557121
201511246.jpg,9,3.689599999999995,228.16365,58.5768,32.1123,0.61109
201511246.jpg,6,164.6832,168.8499,43.196,47.949,0.637334
201511246.jpg,9,164.6832,168.8499,43.196,47.949,0.4044
201511246.jpg,9,27.658599999999993,264.36285,162.71,36.851099999999995,0.317311
201511246.jpg,9,1.0406000000000013,261.6228,45.449999999999996,40.0122,0.260862
201511246.jpg,4,366.2396,185.47469999999998,27.123199999999997,15.347399999999999,0.696538
201804185.jpg,4,20.45779999999999,148.7928,323.27239999999995,144.0504,0.458742
201008303.jpg,3,86.23139999999998,170.79104999999998,28.9788,17.6085,0.431678
201401036.jpg,5,230.6524,32.60369999999999,184.35119999999998,268.563,0.365042
201401026.jpg,7,151.34519999999998,193.3119,44.1,17.8008,0.472744
201401026.jpg,7,104.6614,134.6838,20.5452,12.36,0.282804
201401026.jpg,5,142.753,198.25695,55.162,76.0881,0.9896689999999999
201401026.jpg,5,209.8766,131.91930000000002,16.6036,19.2528,0.7434109999999999
201401026.jpg,5,131.26839999999999,140.87835,26.948800000000002,35.1615,0.7338239999999999
201401026.jpg,5,102.56420000000001,149.35424999999998,31.0948,29.778899999999997,0.7018949999999999
201401026.jpg,5,80.27040000000001,132.77429999999998,18.4312,18.2976,0.523349
201506251.jpg,9,39.76965,85.06259999999997,225.9693,281.8868,0.44893299999999997
201506251.jpg,5,38.820449999999994,70.45940000000002,215.5623,275.2012,0.903346
201506251.jpg,5,2.264849999999999,155.96580000000003,66.9897,162.14839999999998,0.636628
201506251.jpg,3,4.587449999999997,292.37159999999994,87.31830000000001,110.6,0.8814259999999999
201308275.jpg,3,113.3596,173.78730000000002,158.628,126.69239999999999,0.7996449999999999
201308275.jpg,3,246.891,169.53119999999998,75.98039999999999,57.709199999999996,0.328115
201308275.jpg,3,159.2136,71.2944,107.29199999999999,110.6178,0.25382099999999996
2010091514.jpg,9,342.63743999999997,234.29232000000002,257.72672,235.19039999999998,0.252359
200809013.jpg,5,145.0464,122.9247,88.52,98.0442,0.345985
200809013.jpg,4,369.7088,189.07199999999995,231.3472,232.5924,0.998255
200809013.jpg,4,241.12720000000002,185.19480000000001,159.31359999999998,164.286,0.8691099999999999
200809013.jpg,4,398.756,111.756,218.648,109.17,0.6059979999999999
200809013.jpg,3,110.93959999999998,241.24800000000002,134.6728,83.19959999999999,0.517126
