image_filename,label_id,x,y,w,h,confidence
2008120625.jpg,9,130.42048,146.699354,122.58944,46.637876,0.9992219999999999
2008120625.jpg,9,111.07423999999997,269.557396,135.10976,40.431447999999996,0.9988459999999999
2008120625.jpg,9,121.66175999999999,231.651362,120.13503999999999,43.678684,0.9966339999999999
2008120625.jpg,9,124.72768,190.41548799999998,120.34176,40.888552,0.9957579999999999
2008120625.jpg,9,117.62399999999998,307.008466,135.73952,47.264468,0.9953649999999999
2008120625.jpg,9,89.90271999999999,345.28022599999997,101.97248,70.850692,0.989089
2008120625.jpg,9,187.96384,386.98454599999997,92.09024,39.3867,0.7559079999999999
2008120625.jpg,9,444.93375999999995,81.207864,58.44608,30.33236,0.745405
2008120625.jpg,9,159.51455999999996,345.92350999999996,104.8288,55.553972,0.65393
2008120625.jpg,5,579.8614399999999,291.62957,59.3696,117.00878,0.6261749999999999
201309161.jpg,5,132.8044,94.36019999999998,95.7312,145.9476,0.9969899999999999
200812083.jpg,5,624.5604000000001,5.6370000000000005,89.1416,104.24999999999999,0.56257
201807177.jpg,10,15.632400000000018,37.428300000000036,309.52,365.85780000000005,0.43194099999999996
201807177.jpg,8,87.96679999999998,28.37850000000003,284.424,301.46520000000004,0.464398
200907151.jpg,9,108.4842,98.44049999999999,98.76599999999999,56.2098,0.8244549999999999
200907151.jpg,9,173.56940000000003,143.58554999999998,163.27079999999998,95.4885,0.801492
20130702.jpg,5,89.12519999999998,31.534050000000008,289.1048,255.22469999999998,0.305732
20130702.jpg,4,89.93260000000001,52.20105000000001,277.39959999999996,247.46249999999998,0.466172
20130702.jpg,4,207.2924,33.64665000000001,150.96159999999998,199.0065,0.549982
20130702.jpg,3,95.4992,65.98709999999997,258.4832,248.4846,0.562421
201611031.jpg,9,98.3092,118.51754999999999,153.70319999999998,95.5857,0.769555
201611031.jpg,9,287.003,266.83815,116.33160000000001,32.5629,0.571871
20090428.jpg,3,140.23900000000003,86.88839999999999,143.76919999999998,137.2206,0.969209
201804185.jpg,4,2.0156000000000063,147.10485,340.0912,154.44809999999998,0.724839
201401026.jpg,5,142.2802,201.5844,56.5684,72.08699999999999,0.9997339999999999
201401026.jpg,5,128.0438,139.14915,31.241199999999996,36.4443,0.966896
201401026.jpg,5,209.9412,131.12834999999998,17.6984,20.3475,0.7611249999999999
201401026.jpg,5,103.29979999999998,153.7548,25.342799999999997,23.9484,0.350523
201506251.jpg,5,46.421250000000015,62.947400000000016,206.22269999999997,289.7164,0.898158
201506251.jpg,5,8.208749999999995,291.50479999999993,80.3181,109.7448,0.8550369999999999
