image_filename,label_id,x,y,w,h,confidence
201711211.jpg,9,250.3764,83.84129999999999,151.66959999999997,170.8254,0.38863
201711211.jpg,5,264.186,77.22795,131.6336,158.93429999999998,0.41128899999999996
2008120625.jpg,9,129.72735999999998,145.23666399999996,127.40608,52.679952,0.999752
2008120625.jpg,9,113.41215999999996,270.371238,139.69728,43.945755999999996,0.9982939999999999
2008120625.jpg,9,113.35647999999999,307.88714999999996,145.0592,45.197228,0.9965539999999999
2008120625.jpg,9,123.59743999999998,190.569568,129.71008,51.880447999999994,0.996162
2008120625.jpg,9,117.51999999999998,233.792004,131.79136,44.152480000000004,0.9942169999999999
2008120625.jpg,9,188.51296000000002,381.871016,93.43807999999999,47.697176,0.970947
2008120625.jpg,9,147.75392,342.296638,124.96063999999998,61.005836,0.9400409999999999
2008120625.jpg,9,445.5801599999999,81.12953999999999,72.85504,38.019239999999996,0.715482
2008120625.jpg,9,80.14656,344.311876,114.74176,77.209488,0.423334
2008120625.jpg,5,80.24672000000001,343.61873,112.65343999999999,76.6441,0.832023
2008120625.jpg,5,564.6656,279.710412,69.45024000000001,141.468552,0.30052599999999996
201309161.jpg,5,132.08319999999998,101.53395000000002,94.9032,134.6967,0.998393
201309161.jpg,5,258.6482,170.63595,45.745999999999995,53.421299999999995,0.782442
200812083.jpg,3,46.72320000000002,45.824700000000064,764.3488,576.1193999999999,0.45558299999999996
201807177.jpg,10,10.789999999999992,7.820849999999979,361.21999999999997,280.0905,0.6667609999999999
200907151.jpg,9,93.6174,97.17134999999999,113.7692,57.152699999999996,0.970267
200907151.jpg,9,172.1522,150.9813,169.95239999999998,83.9022,0.885374
20130702.jpg,5,92.61759999999998,41.703450000000004,267.9144,266.8755,0.688975
20130702.jpg,5,209.80700000000002,31.125600000000006,151.3036,202.33919999999998,0.6624
20130702.jpg,4,99.45759999999999,73.4112,249.21519999999998,230.65619999999998,0.71372
201611031.jpg,9,93.55940000000001,123.18599999999999,162.3884,91.0164,0.976914
201611031.jpg,9,294.6498,259.1385,107.93639999999999,39.0804,0.8132739999999999
201611031.jpg,5,291.16479999999996,258.54075,111.5008,40.7211,0.317091
201611031.jpg,3,297.9932,170.15939999999998,102.71839999999999,58.758599999999994,0.884282
20090428.jpg,3,143.1712,94.94445000000002,139.8184,117.38069999999999,0.999728
201511246.jpg,6,17.59039999999999,230.17574999999997,222.3992,70.7547,0.254806
