image_filename,label_id,x,y,w,h,confidence
2008120625.jpg,9,120.83296000000001,261.202408,128.03008,58.703624,0.998869
2008120625.jpg,9,133.28895999999997,142.21584000000001,123.14624,56.847815999999995,0.9972749999999999
2008120625.jpg,9,125.80447999999998,180.021722,123.54495999999999,58.526004,0.9952519999999999
2008120625.jpg,9,124.31616000000002,217.99730599999998,130.38464,58.716036,0.9834379999999999
2008120625.jpg,9,119.98047999999999,299.340418,135.3312,56.990339999999996,0.974742
2008120625.jpg,9,80.25183999999999,340.58185599999996,119.05727999999999,84.229544,0.924881
2008120625.jpg,9,177.73824,386.381922,111.79007999999999,41.992363999999995,0.695105
2008120625.jpg,9,442.15456,87.941374,81.07839999999999,39.479147999999995,0.649852
2008120625.jpg,9,205.10943999999998,120.35381399999999,96.20415999999999,42.35702,0.624173
2008120625.jpg,9,178.90528,343.23010600000003,98.57856,58.936884,0.417718
2008120625.jpg,5,565.65504,282.531788,73.088,143.276424,0.927377
2008120625.jpg,5,74.22368,333.849844,127.40544,87.768248,0.865795
201309161.jpg,5,134.421,98.09294999999999,91.19879999999999,135.6063,0.9985729999999999
201309161.jpg,5,258.5912,169.59,43.5064,55.983,0.9868859999999999
201009149.jpg,6,281.83584,289.70016000000004,65.93216,58.376639999999995,0.325665
200812083.jpg,2,241.0088,158.85389999999998,47.424,47.907,0.516061
200812083.jpg,5,241.0088,158.85389999999998,47.424,47.907,0.500683
200812083.jpg,5,626.388,0.06269999999999243,86.42559999999999,108.4494,0.27482799999999996
200812083.jpg,2,656.8648,324.4719,64.6208,67.9386,0.686798
20130702.jpg,5,106.20719999999999,64.62284999999999,242.8312,219.2433,0.270866
20130702.jpg,4,109.83119999999997,94.05359999999997,207.5752,203.3946,0.293421
20130702.jpg,3,112.28659999999998,91.8591,219.3228,204.20399999999998,0.583962
201611031.jpg,9,100.4256,120.13230000000001,149.296,95.097,0.9949779999999999
201611031.jpg,9,297.23760000000004,256.41825,102.5872,43.8225,0.49682899999999997
20090428.jpg,3,135.795,100.18245000000002,154.6076,113.96069999999999,0.548754
201607226.jpg,6,10.426000000000002,110.04419999999999,91.8056,120.55619999999999,0.808156
201607226.jpg,5,95.5416,182.89905,90.3192,68.2023,0.27216799999999997
201511246.jpg,6,142.33059999999998,166.03889999999998,68.74279999999999,59.6112,0.533438
201511246.jpg,6,119.364,167.17544999999998,51.71359999999999,41.4123,0.26822399999999996
201511246.jpg,3,205.916,256.84515,65.4936,42.98309999999999,0.685448
201401026.jpg,5,135.6736,203.8437,64.3744,68.8158,0.9806279999999999
201401026.jpg,5,204.22799999999998,130.6359,26.984799999999996,21.7368,0.973085
201401026.jpg,5,102.0002,150.98805,29.798,28.5657,0.957418
201401026.jpg,5,130.43719999999996,144.6474,28.2336,30.790199999999995,0.8633179999999999
201506251.jpg,6,227.36579999999998,231.04900000000004,72.0642,188.11479999999997,0.518365
201506251.jpg,5,43.64054999999999,63.92239999999998,209.6565,278.5816,0.849633
201506251.jpg,5,0.08834999999999127,291.6524,87.80189999999999,111.98159999999999,0.7431749999999999
201506251.jpg,3,1.994849999999996,152.1128,56.6175,164.5768,0.636644
201802051.jpg,5,186.00099999999998,12.703949999999992,95.886,75.84270000000001,0.269243
201308275.jpg,9,90.0154,23.958299999999994,77.18599999999999,149.646,0.281248
201308275.jpg,6,152.2742,77.20544999999998,117.61319999999999,125.63609999999998,0.3624
201308275.jpg,5,155.55579999999998,72.594,108.58919999999999,121.92660000000001,0.897793
201308275.jpg,5,184.01099999999997,0.5153999999999996,70.3716,85.0098,0.31171699999999997
201308275.jpg,3,116.873,173.75564999999997,154.7268,126.31949999999999,0.590262
200809013.jpg,5,117.304,147.24359999999996,110.28320000000001,129.1908,0.48961499999999997
200809013.jpg,5,240.99599999999998,179.0094,161.4256,165.3204,0.29736199999999996
200809013.jpg,4,399.6912,106.3227,218.06719999999999,222.1062,0.88752
2018081420.jpg,5,160.5374,42.114599999999996,135.68359999999998,156.999,0.965287
2018081420.jpg,3,157.9742,43.99064999999999,139.47799999999998,136.5411,0.6923429999999999
201506047.jpg,9,81.80520000000001,85.83779999999999,118.43679999999999,42.066599999999994,0.9992749999999999
